   0.39737,   0.60892,   0.64782,   0.63438,   0.58407,   0.48725,   0.36390,   0.27360,   0.20444,   0.14324,   0.10309,   0.08611,   0.09275,   0.13019,   0.17584,   0.19577,   0.26778,   0.31737,   0.34805,   0.37083,   0.35795,   0.34547,   0.32873,   0.29722,   0.36216,   0.57140,   0.63517,   0.61950,   0.57801,   0.48971,   0.38974,   0.27322,   0.20123,   0.14527,   0.09817,   0.10616,   0.16977,   0.30803,   0.54060,   0.63437,   0.68261,   0.73645,   0.73657,   0.74587,   0.73670,   0.71625,   0.66246,   0.64532
   0.68143,   0.89160,   0.94623,   0.91137,   0.85447,   0.74402,   0.54738,   0.40143,   0.33550,   0.26377,   0.20569,   0.20648,   0.25635,   0.40021,   0.61410,   0.70639,   0.74035,   0.76809,   0.77363,   0.75245,   0.73454,   0.70022,   0.66147,   0.62728,   0.65052,   0.88559,   0.93606,   0.89917,   0.84307,   0.73076,   0.57777,   0.44590,   0.37602,   0.31627,   0.26277,   0.26611,   0.33321,   0.46136,   0.71578,   0.75781,   0.80211,   0.80533,   0.78169,   0.74825,   0.72673,   0.69867,   0.66773,   0.66096
   0.72501,   0.94100,   1.00000,   0.96785,   0.91175,   0.80067,   0.61658,   0.46781,   0.35551,   0.30172,   0.26405,   0.26660,   0.31968,   0.46649,   0.69761,   0.77192,   0.76824,   0.75538,   0.73708,   0.71454,   0.69365,   0.67789,   0.65658,   0.65990,   0.71057,   0.90239,   0.95433,   0.93205,   0.86063,   0.74821,   0.58054,   0.44792,   0.36281,   0.30315,   0.26838,   0.26505,   0.32121,   0.46661,   0.68396,   0.74973,   0.76330,   0.74958,   0.72556,   0.69035,   0.64507,   0.61602,   0.59078,   0.59652
   0.65832,   0.86637,   0.94196,   0.92079,   0.86589,   0.77670,   0.60584,   0.46848,   0.30702,   0.24233,   0.19079,   0.16997,   0.18753,   0.24996,   0.34430,   0.35114,   0.39271,   0.40196,   0.39018,   0.37792,   0.36027,   0.33603,   0.35256,   0.34460,   0.36752,   0.59668,   0.65243,   0.64030,   0.60447,   0.52110,   0.40834,   0.30967,   0.20462,   0.14368,   0.10541,   0.09121,   0.10053,   0.14207,   0.19527,   0.20006,   0.23205,   0.28701,   0.28821,   0.25988,   0.23642,   0.24100,   0.28482,   0.28498
   0.33751,   0.53837,   0.63592,   0.61993,   0.57262,   0.49024,   0.37433,   0.26542,   0.16961,   0.12295,   0.09049,   0.09322,   0.14779,   0.28741,   0.49620,   0.58566,   0.62627,   0.65885,   0.67440,   0.69107,   0.70078,   0.70179,   0.69148,   0.67990,   0.69180,   0.84912,   0.90406,   0.86068,   0.77337,   0.67026,   0.49375,   0.34302,   0.24086,   0.18240,   0.14144,   0.14095,   0.18826,   0.32720,   0.50693,   0.59102,   0.65052,   0.68075,   0.68731,   0.69067,   0.69187,   0.68917,   0.66852,   0.64547
   0.71120,   0.86012,   0.91059,   0.86982,   0.78897,   0.70556,   0.52325,   0.37506,   0.29396,   0.22975,   0.18858,   0.18443,   0.23478,   0.37639,   0.59928,   0.68108,   0.72389,   0.75152,   0.77112,   0.76614,   0.76169,   0.75565,   0.72445,   0.71513,   0.72783,   0.86472,   0.93481,   0.88879,   0.81217,   0.70631,   0.54503,   0.39813,   0.28975,   0.21670,   0.17671,   0.16972,   0.21711,   0.33950,   0.56683,   0.65641,   0.71019,   0.74932,   0.76591,   0.76139,   0.75942,   0.74715,   0.71699,   0.68661
   0.70790,   0.82447,   0.88547,   0.83869,   0.78152,   0.68142,   0.54432,   0.40448,   0.32019,   0.24191,   0.18385,   0.16329,   0.18219,   0.24120,   0.32638,   0.35288,   0.41972,   0.49046,   0.48989,   0.48272,   0.46678,   0.44356,   0.46350,   0.41519,   0.47288,   0.66571,   0.76135,   0.73129,   0.66735,   0.55868,   0.44922,   0.33054,   0.24038,   0.18348,   0.13910,   0.12019,   0.12464,   0.16013,   0.21245,   0.23561,   0.28709,   0.31264,   0.33097,   0.32923,   0.32615,   0.31719,   0.32020,   0.33298
   0.41318,   0.61145,   0.70820,   0.69661,   0.64458,   0.55261,   0.42603,   0.30813,   0.21741,   0.15259,   0.11515,   0.11920,   0.17825,   0.31066,   0.53868,   0.61845,   0.69692,   0.75366,   0.79319,   0.80478,   0.80018,   0.79078,   0.75190,   0.73813,   0.75549,   0.94007,   0.99129,   0.95900,   0.88954,   0.76681,   0.56301,   0.40918,   0.29147,   0.22770,   0.19266,   0.19270,   0.24385,   0.36055,   0.56495,   0.67125,   0.70538,   0.73375,   0.75063,   0.73617,   0.73114,   0.73611,   0.71497,   0.70638
   0.72709,   0.85170,   0.92727,   0.88412,   0.82335,   0.70183,   0.52877,   0.39266,   0.28448,   0.21595,   0.16866,   0.16183,   0.21053,   0.33581,   0.54101,   0.63527,   0.69806,   0.73258,   0.75201,   0.75107,   0.75225,   0.74274,   0.72422,   0.72413,   0.74911,   0.86804,   0.94418,   0.89822,   0.83417,   0.72705,   0.54284,   0.37831,   0.29041,   0.22177,   0.18246,   0.17404,   0.21135,   0.33926,   0.53288,   0.62946,   0.69781,   0.75720,   0.80695,   0.83478,   0.86202,   0.87774,   0.87364,   0.84801
   0.82482,   0.90750,   1.00000,   0.95262,   0.87327,   0.74226,   0.56277,   0.39661,   0.29037,   0.21891,   0.17338,   0.16245,   0.20715,   0.33253,   0.53018,   0.64428,   0.74022,   0.80144,   0.84045,   0.84190,   0.83132,   0.79976,   0.75786,   0.71587,   0.72177,   0.84435,   0.90423,   0.84518,   0.78734,   0.71906,   0.51780,   0.37160,   0.25685,   0.19107,   0.13499,   0.11418,   0.13148,   0.15858,   0.26024,   0.28140,   0.36975,   0.43137,   0.46741,   0.46910,   0.45886,   0.43882,   0.40372,   0.40286
   0.44482,   0.59186,   0.67236,   0.64967,   0.59983,   0.50772,   0.37397,   0.27605,   0.19532,   0.13391,   0.09112,   0.07276,   0.08332,   0.09582,   0.16308,   0.17407,   0.23156,   0.23357,   0.27688,   0.28232,   0.28492,   0.28795,   0.28945,   0.30261,   0.31894,   0.53184,   0.62558,   0.64860,   0.60677,   0.47931,   0.37155,   0.26861,   0.18437,   0.13541,   0.10356,   0.10700,   0.16336,   0.28542,   0.50458,   0.60034,   0.67572,   0.72694,   0.76073,   0.78326,   0.79675,   0.78821,   0.76634,   0.72965
   0.72412,   0.84210,   0.92949,   0.92406,   0.82859,   0.70139,   0.50319,   0.37606,   0.27859,   0.21278,   0.17377,   0.14892,   0.18476,   0.30948,   0.46859,   0.58504,   0.64197,   0.68748,   0.71709,   0.72955,   0.73404,   0.73141,   0.69942,   0.71065,   0.65828,   0.76207,   0.85779,   0.82457,   0.75001,   0.63008,   0.45943,   0.32572,   0.21400,   0.15666,   0.11813,   0.11122,   0.16265,   0.29614,   0.46856,   0.58536,   0.62990,   0.72075,   0.71207,   0.69366,   0.68232,   0.68616,   0.66636,   0.69394
   0.65978,   0.76758,   0.85847,   0.80495,   0.72634,   0.60650,   0.43544,   0.30385,   0.20099,   0.13703,   0.08821,   0.08057,   0.12672,   0.25662,   0.46062,   0.55264,   0.65548,   0.70254,   0.73074,   0.70083,   0.66783,   0.66191,   0.66948,   0.67970,   0.68232,   0.77295,   0.81983,   0.77954,   0.73307,   0.58280,   0.44005,   0.29523,   0.19638,   0.11809,   0.06422,   0.05876,   0.10938,   0.23579,   0.48654,   0.54408,   0.61563,   0.62826,   0.65522,   0.68016,   0.69817,   0.68625,   0.63431,   0.61550
   0.61356,   0.77398,   0.81392,   0.82724,   0.74711,   0.61278,   0.44701,   0.30744,   0.22850,   0.13973,   0.07657,   0.05719,   0.07404,   0.12521,   0.16624,   0.18578,   0.23860,   0.31269,   0.35234,   0.34710,   0.32123,   0.31841,   0.27674,   0.27886,   0.32620,   0.47433,   0.58109,   0.56417,   0.52172,   0.43775,   0.32708,   0.24038,   0.19909,   0.12381,   0.07869,   0.05901,   0.05146,   0.07847,   0.14482,   0.14250,   0.22259,   0.28315,   0.31686,   0.32296,   0.31012,   0.30276,   0.31897,   0.30892
   0.33136,   0.43437,   0.56806,   0.55689,   0.52731,   0.44759,   0.36454,   0.20371,   0.11551,   0.04605,   0.00000,   0.00036,   0.04983,   0.16832,   0.33260,   0.41222,   0.49178,   0.54959,   0.59107,   0.60986,   0.61166,   0.61013,   0.58456,   0.56428,   0.59220,   0.70802,   0.79834,   0.77138,   0.70639,   0.58490,   0.41949,   0.26879,   0.18218,   0.10641,   0.06151,   0.05693,   0.11045,   0.24580,   0.41844,   0.50625,   0.56944,   0.61390,   0.65033,   0.65550,   0.65769,   0.64657,   0.61098,   0.61671
   0.59815,   0.71715,   0.81245,   0.77114,   0.70592,   0.59160,   0.43693,   0.30695,   0.19593,   0.13159,   0.08318,   0.07385,   0.11387,   0.23776,   0.42046,   0.48972,   0.57786,   0.68679,   0.70885,   0.68061,   0.64230,   0.63195,   0.65595,   0.63522,   0.59350,   0.67834,   0.77979,   0.74064,   0.68177,   0.57133,   0.40804,   0.27139,   0.20686,   0.13893,   0.08477,   0.08219,   0.13516,   0.28467,   0.45921,   0.55621,   0.60371,   0.69978,   0.70762,   0.69695,   0.68208,   0.66377,   0.62760,   0.61232
   0.58150,   0.67336,   0.81136,   0.78696,   0.71501,   0.59794,   0.42002,   0.29532,   0.24663,   0.18282,   0.12799,   0.13013,   0.18027,   0.31652,   0.50221,   0.57825,   0.57584,   0.60209,   0.62404,   0.61278,   0.59543,   0.57809,   0.54544,   0.52331,   0.54132,   0.65337,   0.77437,   0.74138,   0.69105,   0.60261,   0.45080,   0.34683,   0.26836,   0.19595,   0.11284,   0.12045,   0.14578,   0.17875,   0.24406,   0.28194,   0.33190,   0.40669,   0.41584,   0.41232,   0.39335,   0.35062,   0.31673,   0.32340
   0.30743,   0.40668,   0.55304,   0.54506,   0.50840,   0.43515,   0.33852,   0.25104,   0.16390,   0.09747,   0.04913,   0.03019,   0.03928,   0.07704,   0.10764,   0.12956,   0.22554,   0.29204,   0.33255,   0.34649,   0.32444,   0.30391,   0.29024,   0.29091,   0.33993,   0.40546,   0.55089,   0.54319,   0.51286,   0.42417,   0.32487,   0.20480,   0.14459,   0.08450,   0.04029,   0.05104,   0.11463,   0.25543,   0.41978,   0.51888,   0.54768,   0.58851,   0.63087,   0.64935,   0.63238,   0.62742,   0.58166,   0.56681
   0.61155,   0.73078,   0.83978,   0.79920,   0.76376,   0.64335,   0.46195,   0.31875,   0.23347,   0.17495,   0.12252,   0.11805,   0.17604,   0.29342,   0.48093,   0.56401,   0.59211,   0.68101,   0.72198,   0.70485,   0.64868,   0.62475,   0.63828,   0.60273,   0.51984,   0.58098,   0.76002,   0.66322,   0.57425,   0.44060,   0.32164,   0.21347,   0.17173,   0.13433,   0.10869,   0.12798,   0.20738,   0.35852,   0.45497,   0.52084,   0.54817,   0.58298,   0.59510,   0.60002,   0.60667,   0.60888,   0.59022,   0.56157
   0.54483,   0.60568,   0.77382,   0.68249,   0.60670,   0.44586,   0.30929,   0.24348,   0.15420,   0.11249,   0.07983,   0.09479,   0.16519,   0.31081,   0.38734,   0.45684,   0.50089,   0.54022,   0.55659,   0.57997,   0.60215,   0.60982,   0.59859,   0.58653,   0.56567,   0.55733,   0.71736,   0.62730,   0.53943,   0.41813,   0.31993,   0.21670,   0.15710,   0.10092,   0.06707,   0.08034,   0.12705,   0.19661,   0.18528,   0.20971,   0.28355,   0.34522,   0.37202,   0.41264,   0.39088,   0.38836,   0.33191,   0.33045
   0.31671,   0.39350,   0.56025,   0.49353,   0.39860,   0.29878,   0.21138,   0.13645,   0.07490,   0.02677,   0.00000,   0.00626,   0.04087,   0.09148,   0.05915,   0.08055,   0.15545,   0.19997,   0.24085,   0.29760,   0.29863,   0.28012,   0.25597,   0.23931,   0.26623,   0.35629,   0.55596,   0.49270,   0.41741,   0.30686,   0.20593,   0.10768,   0.07259,   0.03714,   0.03069,   0.05814,   0.13849,   0.29752,   0.40586,   0.48002,   0.54026,   0.57337,   0.57613,   0.57061,   0.56851,   0.56519,   0.54098,   0.52526
   0.52225,   0.58238,   0.74958,   0.67411,   0.57870,   0.46263,   0.32473,   0.21523,   0.18272,   0.15373,   0.10713,   0.14005,   0.22041,   0.36404,   0.47715,   0.53639,   0.59281,   0.59320,   0.59634,   0.59341,   0.59793,   0.59764,   0.56352,   0.54466,   0.51457,   0.58613,   0.72518,   0.67908,   0.59544,   0.46258,   0.31822,   0.21301,   0.13519,   0.09361,   0.07807,   0.09311,   0.16958,   0.32351,   0.41706,   0.48340,   0.51948,   0.58292,   0.60520,   0.62635,   0.65344,   0.66736,   0.64695,   0.63423
   0.60056,   0.63345,   0.74841,   0.65587,   0.56696,   0.42092,   0.30371,   0.20258,   0.11193,   0.06686,   0.04807,   0.06320,   0.13686,   0.27193,   0.36870,   0.43637,   0.47967,   0.54862,   0.60395,   0.64255,   0.67795,   0.70997,   0.69973,   0.67798,   0.64750,   0.65607,   0.77106,   0.66542,   0.56238,   0.42639,   0.27911,   0.17834,   0.13247,   0.09117,   0.05896,   0.06587,   0.15803,   0.30097,   0.38441,   0.45077,   0.50499,   0.58007,   0.63525,   0.67728,   0.72304,   0.74839,   0.74985,   0.71392
   0.67349,   0.69423,   0.80605,   0.67829,   0.57060,   0.44038,   0.30423,   0.21991,   0.18808,   0.11931,   0.07988,   0.07496,   0.11553,   0.16439,   0.17635,   0.26366,   0.33093,   0.34596,   0.38998,   0.42535,   0.46361,   0.44775,   0.45781,   0.45836,   0.44392,   0.49666,   0.66035,   0.57674,   0.47138,   0.36424,   0.24778,   0.15357,   0.14833,   0.08181,   0.03756,   0.05912,   0.09927,   0.11188,   0.15525,   0.17133,   0.20520,   0.31532,   0.36250,   0.41752,   0.45662,   0.49169,   0.45111,   0.50903
   0.49620,   0.58411,   0.61280,   0.53911,   0.42730,   0.30787,   0.20017,   0.14820,   0.09850,   0.06462,   0.07026,   0.11306,   0.25376,   0.36838,   0.47027,   0.56564,   0.68454,   0.75557,   0.83443,   0.92144,   0.98087,   0.98580,   1.00000,   0.93834,   0.88328,   0.87207,   0.89330,   0.80438,   0.67494,   0.50439,   0.35113,   0.24010,   0.17951,   0.13711,   0.12786,   0.17487,   0.29788,   0.41812,   0.51115,   0.56907,   0.66934,   0.74159,   0.81252,   0.89161,   0.94685,   0.97977,   0.97875,   0.91906
   0.92179,   0.94235,   0.94683,   0.86664,   0.72949,   0.46449,   0.30761,   0.23879,   0.18561,   0.14641,   0.14683,   0.19594,   0.29967,   0.38931,   0.42857,   0.48589,   0.54738,   0.62441,   0.69679,   0.76254,   0.80231,   0.82209,   0.80096,   0.86420,   0.83059,   0.78848,   0.79148,   0.73580,   0.62310,   0.42556,   0.28837,   0.21465,   0.16302,   0.13186,   0.13850,   0.19242,   0.31982,   0.45650,   0.52689,   0.58507,   0.65662,   0.71972,   0.76262,   0.80391,   0.83196,   0.83144,   0.79842,   0.77854
   0.79724,   0.81025,   0.80290,   0.72707,   0.59059,   0.43357,   0.29463,   0.21644,   0.14457,   0.10137,   0.08173,   0.13698,   0.24336,   0.37285,   0.43697,   0.51250,   0.57322,   0.62518,   0.66355,   0.71926,   0.76725,   0.80591,   0.79797,   0.78796,   0.79779,   0.84096,   0.78718,   0.69528,   0.57214,   0.43776,   0.31619,   0.19972,   0.13203,   0.08112,   0.07976,   0.10894,   0.17103,   0.18190,   0.17611,   0.26095,   0.31889,   0.35156,   0.38345,   0.42696,   0.45861,   0.46899,   0.47217,   0.44894
   0.44147,   0.54232,   0.56690,   0.49672,   0.41025,   0.29156,   0.18809,   0.11733,   0.05224,   0.01229,   0.00312,   0.03355,   0.08152,   0.08323,   0.09216,   0.14318,   0.17814,   0.25508,   0.26246,   0.27604,   0.37671,   0.36771,   0.38205,   0.45387,   0.46828,   0.51138,   0.58553,   0.51001,   0.40916,   0.28781,   0.18418,   0.12128,   0.07238,   0.06345,   0.07232,   0.14172,   0.26879,   0.41262,   0.47574,   0.53591,   0.58627,   0.60855,   0.65228,   0.67566,   0.69130,   0.66837,   0.66137,   0.68106
   0.66222,   0.74103,   0.84589,   0.69623,   0.56412,   0.43843,   0.27737,   0.21233,   0.15166,   0.12294,   0.12220,   0.18573,   0.31770,   0.47372,   0.54436,   0.59527,   0.63213,   0.63564,   0.66803,   0.67943,   0.67748,   0.65735,   0.64493,   0.67607,   0.70707,   0.78563,   0.85086,   0.69357,   0.56935,   0.41129,   0.28275,   0.18855,   0.13900,   0.12174,   0.13132,   0.19412,   0.32135,   0.46113,   0.55112,   0.59823,   0.63993,   0.66242,   0.67013,   0.67007,   0.65558,   0.63730,   0.60936,   0.59447
   0.63826,   0.74669,   0.78989,   0.67868,   0.59118,   0.39687,   0.28431,   0.21356,   0.16061,   0.12298,   0.13170,   0.19527,   0.32848,   0.43293,   0.50612,   0.56171,   0.58941,   0.61237,   0.62094,   0.62456,   0.61734,   0.59519,   0.58361,   0.60963,   0.62593,   0.67269,   0.70382,   0.62888,   0.51384,   0.37064,   0.26232,   0.19187,   0.15279,   0.12233,   0.11087,   0.17549,   0.29259,   0.45101,   0.52470,   0.55982,   0.58783,   0.59761,   0.61011,   0.62213,   0.61929,   0.60072,   0.57327,   0.61579
   0.56737,   0.60314,   0.65522,   0.59648,   0.49622,   0.36088,   0.25398,   0.18672,   0.12443,   0.08409,   0.09448,   0.13029,   0.17674,   0.18785,   0.22754,   0.34222,   0.35824,   0.44823,   0.46126,   0.40972,   0.41000,   0.38850,   0.36847,   0.35047,   0.39109,   0.42702,   0.47743,   0.45178,   0.36563,   0.26456,   0.24713,   0.13566,   0.07910,   0.04573,   0.05036,   0.07499,   0.10695,   0.14874,   0.14905,   0.21728,   0.19433,   0.25393,   0.28271,   0.29272,   0.29018,   0.29621,   0.27922,   0.32428
   0.33965,   0.41814,   0.48545,   0.45798,   0.34880,   0.24495,   0.22178,   0.08073,   0.04095,   0.02301,   0.03884,   0.10967,   0.24105,   0.37570,   0.44677,   0.49879,   0.54628,   0.56488,   0.57733,   0.59426,   0.61799,   0.60064,   0.54905,   0.59427,   0.59535,   0.68483,   0.68480,   0.63491,   0.50394,   0.33228,   0.26364,   0.12799,   0.09389,   0.07262,   0.07965,   0.12591,   0.24896,   0.38008,   0.47697,   0.54127,   0.57264,   0.61884,   0.63807,   0.66990,   0.68794,   0.68114,   0.66614,   0.71172
   0.66849,   0.68434,   0.72509,   0.63516,   0.50670,   0.34599,   0.22103,   0.15099,   0.11185,   0.07508,   0.08616,   0.14610,   0.27474,   0.37057,   0.48359,   0.55371,   0.60825,   0.65937,   0.70413,   0.75562,   0.79739,   0.81058,   0.79800,   0.78056,   0.73007,   0.78153,   0.79528,   0.68368,   0.56934,   0.42846,   0.27267,   0.16873,   0.11100,   0.08379,   0.08970,   0.14948,   0.26820,   0.36955,   0.44214,   0.52695,   0.59325,   0.71073,   0.67244,   0.69352,   0.78468,   0.78006,   0.72867,   0.73394
   0.62627,   0.64273,   0.67533,   0.62954,   0.50138,   0.35271,   0.29702,   0.19449,   0.14236,   0.12099,   0.12181,   0.18189,   0.29464,   0.41798,   0.50056,   0.58286,   0.59416,   0.61671,   0.63415,   0.64202,   0.63696,   0.62537,   0.59524,   0.64277,   0.34874,   0.42857,   0.52316,   0.43126,   0.30808,   0.20937,   0.11515,   0.05092,   0.02032,   0.00892,   0.01525,   0.05484,   0.07292,   0.09210,   0.15244,   0.16171,   0.22688,   0.23990,   0.26521,   0.30108,   0.32791,   0.34730,   0.36856,   0.37851
   0.38161,   0.42887,   0.54498,   0.44926,   0.31488,   0.22214,   0.15910,   0.04512,   0.01128,   0.00000,   0.02643,   0.10828,   0.21926,   0.37538,   0.47983,   0.55417,   0.59268,   0.63242,   0.62045,   0.60681,   0.59842,   0.57975,   0.57428,   0.55641,   0.53836,   0.59490,   0.68564,   0.56298,   0.44132,   0.28293,   0.18209,   0.12353,   0.09015,   0.07788,   0.09103,   0.16972,   0.27009,   0.41029,   0.47651,   0.51848,   0.54218,   0.56521,   0.56441,   0.57858,   0.59445,   0.60038,   0.57327,   0.57717
   0.56107,   0.62107,   0.70575,   0.61986,   0.47717,   0.32048,   0.20928,   0.16174,   0.12190,   0.09811,   0.12019,   0.18090,   0.29410,   0.42227,   0.49593,   0.55301,   0.59582,   0.63126,   0.63687,   0.66934,   0.68954,   0.70267,   0.68192,   0.67159,   0.64782,   0.71906,   0.76916,   0.66637,   0.51747,   0.35637,   0.23859,   0.16885,   0.11389,   0.09094,   0.10609,   0.17874,   0.28943,   0.42194,   0.50035,   0.54563,   0.60696,   0.64025,   0.65117,   0.67332,   0.69014,   0.69288,   0.68730,   0.65061
   0.61684,   0.66895,   0.75682,   0.64163,   0.50421,   0.33991,   0.22404,   0.16685,   0.12102,   0.09616,   0.11229,   0.18336,   0.28931,   0.40481,   0.48624,   0.53523,   0.57791,   0.61489,   0.63662,   0.65991,   0.66878,   0.66835,   0.64355,   0.62535,   0.58475,   0.60593,   0.69377,   0.60513,   0.46645,   0.32763,   0.22577,   0.15119,   0.10548,   0.07952,   0.09716,   0.14302,   0.17284,   0.16709,   0.19559,   0.28475,   0.34737,   0.36646,   0.35603,   0.34469,   0.31706,   0.30121,   0.29787,   0.29394
   0.32961,   0.35054,   0.46027,   0.39409,   0.30577,   0.20174,   0.14382,   0.08400,   0.04563,   0.03838,   0.05001,   0.08445,   0.09327,   0.09557,   0.10741,   0.15995,   0.17591,   0.19141,   0.19302,   0.20471,   0.20873,   0.19859,   0.24208,   0.21522,   0.23854,   0.34788,   0.46117,   0.40596,   0.30692,   0.19151,   0.11182,   0.06002,   0.03206,   0.01225,   0.03773,   0.12203,   0.23020,   0.36130,   0.46065,   0.51178,   0.55334,   0.56163,   0.57397,   0.58972,   0.59123,   0.58522,   0.56709,   0.55804
